# Device: cuda:3 | TF32 disabled: True
# L=16,  N=256 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.65s | Matrix: 960x960 | ~0.01 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.1342      0.7102687036     -5.2926132905     -0.2587514075      0.0366766597     0.066
  0.1343      0.7102945889     -5.2888651445     -0.2589550701      0.0367358361     0.072
  0.1344      0.7103204946     -5.2851227276     -0.2591587577      0.0367950704     0.062
  0.1345      0.7103464207     -5.2813860272     -0.2593624702      0.0368543623     0.042
  0.1346      0.7103723671     -5.2776550304     -0.2595662077      0.0369137135     0.052
  0.1347      0.7103983339     -5.2739297246     -0.2597699702      0.0369731208     0.050
  0.1348      0.7104243211     -5.2702100971     -0.2599737578      0.0370325888     0.052
  0.1349      0.7104503286     -5.2664961353     -0.2601775703      0.0370921131     0.050
  0.1350      0.7104763566     -5.2627878267     -0.2603814080      0.0371516969     0.059
  0.1351      0.7105024049     -5.2590851586     -0.2605852707      0.0372113363     0.045
  0.1352      0.7105284737     -5.2553881187     -0.2607891586      0.0372710375     0.059
  0.1353      0.7105545628     -5.2516966945     -0.2609930715      0.0373307941     0.058
  0.1354      0.7105806723     -5.2480108735     -0.2611970097      0.0373906097     0.056
  0.1355      0.7106068022     -5.2443306433     -0.2614009730      0.0374504863     0.053
  0.1356      0.7106329525     -5.2406559916     -0.2616049615      0.0375104163     0.054
  0.1357      0.7106591232     -5.2369869061     -0.2618089752      0.0375704088     0.042
  0.1358      0.7106853143     -5.2333233745     -0.2620130142      0.0376304578     0.054
  0.1359      0.7107115258     -5.2296653845     -0.2622170784      0.0376905663     0.051
  0.1360      0.7107377577     -5.2260129241     -0.2624211679      0.0377507326     0.050
  0.1361      0.7107640100     -5.2223659809     -0.2626252827      0.0378109567     0.051
  0.1362      0.7107902827     -5.2187245428     -0.2628294228      0.0378712421     0.052
  0.1363      0.7108165759     -5.2150885978     -0.2630335883      0.0379315846     0.045
  0.1364      0.7108428894     -5.2114581338     -0.2632377791      0.0379919842     0.059
  0.1365      0.7108692234     -5.2078331387     -0.2634419953      0.0380524443     0.069
  0.1366      0.7108955778     -5.2042136006     -0.2636462370      0.0381129632     0.060
  0.1367      0.7109219527     -5.2005995075     -0.2638505040      0.0381735384     0.084
  0.1368      0.7109483479     -5.1969908476     -0.2640547966      0.0382341755     0.082
  0.1369      0.7109747636     -5.1933876088     -0.2642591146      0.0382948704     0.077
  0.1370      0.7110011998     -5.1897897793     -0.2644634580      0.0383556228     0.072
  0.1371      0.7110276563     -5.1861973474     -0.2646678271      0.0384164364     0.079
  0.1372      0.7110541333     -5.1826103013     -0.2648722216      0.0384773081     0.045
  0.1373      0.7110806308     -5.1790286291     -0.2650766417      0.0385382371     0.068
  0.1374      0.7111071487     -5.1754523192     -0.2652810874      0.0385992272     0.075
  0.1375      0.7111336870     -5.1718813600     -0.2654855587      0.0386602749     0.070
  0.1376      0.7111602458     -5.1683157396     -0.2656900556      0.0387213821     0.078
  0.1377      0.7111868250     -5.1647554467     -0.2658945782      0.0387825486     0.077
  0.1378      0.7112134247     -5.1612004694     -0.2660991264      0.0388437752     0.061
  0.1379      0.7112400448     -5.1576507965     -0.2663037003      0.0389050592     0.074
  0.1380      0.7112666854     -5.1541064162     -0.2665083000      0.0389664022     0.078
  0.1381      0.7112933465     -5.1505673171     -0.2667129253      0.0390278055     0.080
  0.1382      0.7113200280     -5.1470334878     -0.2669175764      0.0390892701     0.081
  0.1383      0.7113467300     -5.1435049169     -0.2671222533      0.0391507888     0.066
  0.1384      0.7113734525     -5.1399815930     -0.2673269560      0.0392123724     0.065
  0.1385      0.7114001954     -5.1364635047     -0.2675316845      0.0392740111     0.079
  0.1386      0.7114269588     -5.1329506407     -0.2677364389      0.0393357123     0.079
  0.1387      0.7114537427     -5.1294429898     -0.2679412191      0.0393974712     0.070
  0.1388      0.7114805470     -5.1259405407     -0.2681460252      0.0394592892     0.076
  0.1389      0.7115073719     -5.1224432821     -0.2683508572      0.0395211681     0.065
  0.1390      0.7115342172     -5.1189512030     -0.2685557151      0.0395831058     0.063
  0.1391      0.7115610830     -5.1154642921     -0.2687605990      0.0396451030     0.079
  0.1392      0.7115879693     -5.1119825383     -0.2689655088      0.0397071592     0.088
  0.1393      0.7116148761     -5.1085059306     -0.2691704447      0.0397692763     0.086
  0.1394      0.7116418034     -5.1050344579     -0.2693754065      0.0398314532     0.092
  0.1395      0.7116687512     -5.1015681091     -0.2695803944      0.0398936897     0.074
  0.1396      0.7116957195     -5.0981068732     -0.2697854084      0.0399559846     0.070
  0.1397      0.7117227083     -5.0946507394     -0.2699904484      0.0400183400     0.073
  0.1398      0.7117497176     -5.0911996967     -0.2701955145      0.0400807564     0.075
  0.1399      0.7117767474     -5.0877537341     -0.2704006067      0.0401432304     0.041
  0.1400      0.7118037977     -5.0843128408     -0.2706057251      0.0402057676     0.052
  0.1401      0.7118308685     -5.0808770060     -0.2708108697      0.0402683607     0.049
  0.1402      0.7118579599     -5.0774462189     -0.2710160404      0.0403310172     0.049
  0.1403      0.7118850718     -5.0740204687     -0.2712212373      0.0403937307     0.052
  0.1404      0.7119122041     -5.0705997446     -0.2714264605      0.0404565070     0.052
  0.1405      0.7119393570     -5.0671840359     -0.2716317099      0.0405193412     0.046
  0.1406      0.7119665305     -5.0637733320     -0.2718369856      0.0405822377     0.056
  0.1407      0.7119937244     -5.0603676222     -0.2720422876      0.0406451912     0.058
  0.1408      0.7120209389     -5.0569668959     -0.2722476159      0.0407082077     0.057
  0.1409      0.7120481740     -5.0535711424     -0.2724529706      0.0407712852     0.060
  0.1410      0.7120754295     -5.0501803513     -0.2726583516      0.0408344197     0.057
  0.1411      0.7121027056     -5.0467945120     -0.2728637590      0.0408976156     0.049
  0.1412      0.7121300023     -5.0434136139     -0.2730691928      0.0409608736     0.050
  0.1413      0.7121573195     -5.0400376467     -0.2732746530      0.0410241906     0.050
  0.1414      0.7121846572     -5.0366665998     -0.2734801397      0.0410875674     0.050
  0.1415      0.7122120155     -5.0333004629     -0.2736856528      0.0411510041     0.052
  0.1416      0.7122393943     -5.0299392256     -0.2738911924      0.0412145043     0.051
  0.1417      0.7122667937     -5.0265828775     -0.2740967586      0.0412780625     0.050
  0.1418      0.7122942137     -5.0232314083     -0.2743023513      0.0413416818     0.049
  0.1419      0.7123216542     -5.0198848077     -0.2745079705      0.0414053605     0.062
  0.1420      0.7123491153     -5.0165430654     -0.2747136163      0.0414691022     0.062
  0.1421      0.7123765969     -5.0132061713     -0.2749192887      0.0415329038     0.068
  0.1422      0.7124040991     -5.0098741150     -0.2751249877      0.0415967655     0.079
  0.1423      0.7124316219     -5.0065468864     -0.2753307134      0.0416606870     0.082
  0.1424      0.7124591653     -5.0032244754     -0.2755364658      0.0417246714     0.070
  0.1425      0.7124867292     -4.9999068718     -0.2757422448      0.0417887163     0.076
  0.1426      0.7125143137     -4.9965940655     -0.2759480505      0.0418528195     0.066
  0.1427      0.7125419188     -4.9932860465     -0.2761538830      0.0419169868     0.054
  0.1428      0.7125695445     -4.9899828047     -0.2763597422      0.0419812123     0.065
  0.1429      0.7125971908     -4.9866843302     -0.2765656282      0.0420455009     0.064
  0.1430      0.7126248576     -4.9833906129     -0.2767715410      0.0421098481     0.065
  0.1431      0.7126525451     -4.9801016429     -0.2769774807      0.0421742594     0.066
  0.1432      0.7126802531     -4.9768174102     -0.2771834471      0.0422387301     0.052
  0.1433      0.7127079818     -4.9735379050     -0.2773894404      0.0423032608     0.059
  0.1434      0.7127357310     -4.9702631173     -0.2775954606      0.0423678533     0.069
  0.1435      0.7127635009     -4.9669930374     -0.2778015078      0.0424325084     0.067
  0.1436      0.7127912913     -4.9637276555     -0.2780075818      0.0424972235     0.066
  0.1437      0.7128191024     -4.9604669617     -0.2782136828      0.0425619995     0.066
  0.1438      0.7128469341     -4.9572109462     -0.2784198108      0.0426268385     0.048
  0.1439      0.7128747864     -4.9539595994     -0.2786259657      0.0426917360     0.058
  0.1440      0.7129026593     -4.9507129115     -0.2788321477      0.0427566969     0.062
  0.1441      0.7129305528     -4.9474708729     -0.2790383567      0.0428217205     0.071
  0.1442      0.7129584669     -4.9442334738     -0.2792445928      0.0428868016     0.065
  0.1443      0.7129864017     -4.9410007048     -0.2794508559      0.0429519462     0.064
  0.1444      0.7130143571     -4.9377725561     -0.2796571462      0.0430171526     0.044
  0.1445      0.7130423331     -4.9345490182     -0.2798634636      0.0430824208     0.061
  0.1446      0.7130703298     -4.9313300816     -0.2800698081      0.0431477482     0.079
  0.1447      0.7130983471     -4.9281157366     -0.2802761798      0.0432131415     0.068
  0.1448      0.7131263850     -4.9249059740     -0.2804825788      0.0432785918     0.082
  0.1449      0.7131544436     -4.9217007840     -0.2806890049      0.0433441070     0.082
  0.1450      0.7131825228     -4.9185001574     -0.2808954582      0.0434096819     0.060
  0.1451      0.7132106227     -4.9153040848     -0.2811019388      0.0434753206     0.075
  0.1452      0.7132387432     -4.9121125566     -0.2813084467      0.0435410191     0.064
  0.1453      0.7132668844     -4.9089255636     -0.2815149819      0.0436067782     0.052
  0.1454      0.7132950462     -4.9057430964     -0.2817215445      0.0436726041     0.047
  0.1455      0.7133232287     -4.9025651457     -0.2819281343      0.0437384882     0.050
  0.1456      0.7133514318     -4.8993917022     -0.2821347516      0.0438044348     0.049
  0.1457      0.7133796556     -4.8962227567     -0.2823413962      0.0438704444     0.049
  0.1458      0.7134079001     -4.8930582999     -0.2825480682      0.0439365135     0.050
  0.1459      0.7134361653     -4.8898983226     -0.2827547677      0.0440026492     0.050
  0.1460      0.7134644511     -4.8867428156     -0.2829614947      0.0440688410     0.042
  0.1461      0.7134927576     -4.8835917697     -0.2831682491      0.0441351007     0.053
  0.1462      0.7135210847     -4.8804451759     -0.2833750310      0.0442014184     0.055
  0.1463      0.7135494326     -4.8773030251     -0.2835818405      0.0442677998     0.056
  0.1464      0.7135778011     -4.8741653080     -0.2837886775      0.0443342440     0.055
  0.1465      0.7136061903     -4.8710320157     -0.2839955420      0.0444007484     0.056
  0.1466      0.7136346002     -4.8679031392     -0.2842024342      0.0444673190     0.043
  0.1467      0.7136630308     -4.8647786693     -0.2844093539      0.0445339470     0.050
  0.1468      0.7136914821     -4.8616585972     -0.2846163013      0.0446006411     0.049
  0.1469      0.7137199540     -4.8585429139     -0.2848232764      0.0446673967     0.047
  0.1470      0.7137484467     -4.8554316104     -0.2850302792      0.0447342141     0.049
  0.1471      0.7137769601     -4.8523246778     -0.2852373096      0.0448010946     0.050
  0.1472      0.7138054942     -4.8492221073     -0.2854443678      0.0448680360     0.048
  0.1473      0.7138340490     -4.8461238899     -0.2856514537      0.0449350419     0.057
  0.1474      0.7138626245     -4.8430300168     -0.2858585674      0.0450021104     0.059
  0.1475      0.7138912207     -4.8399404793     -0.2860657088      0.0450692430     0.074
  0.1476      0.7139198376     -4.8368552684     -0.2862728781      0.0451364336     0.069
  0.1477      0.7139484753     -4.8337743755     -0.2864800752      0.0452036923     0.076
  0.1478      0.7139771336     -4.8306977918     -0.2866873002      0.0452710096     0.078
  0.1479      0.7140058127     -4.8276255086     -0.2868945531      0.0453383917     0.070
  0.1480      0.7140345125     -4.8245575172     -0.2871018339      0.0454058365     0.072
  0.1481      0.7140632331     -4.8214938089     -0.2873091426      0.0454733425     0.067
  0.1482      0.7140919744     -4.8184343750     -0.2875164792      0.0455409138     0.053
  0.1483      0.7141207364     -4.8153792069     -0.2877238438      0.0456085461     0.064
  0.1484      0.7141495191     -4.8123282961     -0.2879312364      0.0456762451     0.065
  0.1485      0.7141783226     -4.8092816339     -0.2881386570      0.0457440023     0.064
  0.1486      0.7142071469     -4.8062392118     -0.2883461057      0.0458118249     0.061
  0.1487      0.7142359919     -4.8032010212     -0.2885535824      0.0458797102     0.070
  0.1488      0.7142648576     -4.8001670537     -0.2887610872      0.0459476597     0.060
  0.1489      0.7142937441     -4.7971373007     -0.2889686201      0.0460156705     0.073
  0.1490      0.7143226513     -4.7941117538     -0.2891761811      0.0460837456     0.071
  0.1491      0.7143515793     -4.7910904045     -0.2893837702      0.0461518841     0.069
  0.1492      0.7143805281     -4.7880732444     -0.2895913876      0.0462200854     0.060
  0.1493      0.7144094976     -4.7850602652     -0.2897990331      0.0462883512     0.064
  0.1494      0.7144384879     -4.7820514583     -0.2900067069      0.0463566783     0.061
