# Device: cuda:3 | TF32 disabled: True
# L=32,  N=1024 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.76s | Matrix: 3968x3968 | ~0.23 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.1320      0.7102659260     -5.3808024699     -0.2630525969      0.0366937055     0.295
  0.1321      0.7102922418     -5.3769284013     -0.2632632030      0.0367539478     0.302
  0.1322      0.7103185787     -5.3730603530     -0.2634738357      0.0368142527     0.302
  0.1323      0.7103449366     -5.3691983113     -0.2636844949      0.0368746137     0.272
  0.1324      0.7103713156     -5.3653422626     -0.2638951806      0.0369350369     0.263
  0.1325      0.7103977156     -5.3614921934     -0.2641058930      0.0369955224     0.224
  0.1326      0.7104241367     -5.3576480901     -0.2643166319      0.0370560637     0.264
  0.1327      0.7104505789     -5.3538099393     -0.2645273975      0.0371166695     0.240
  0.1328      0.7104770422     -5.3499777276     -0.2647381897      0.0371773330     0.213
  0.1329      0.7105035266     -5.3461514416     -0.2649490087      0.0372380594     0.162
  0.1330      0.7105300320     -5.3423310679     -0.2651598543      0.0372988433     0.196
  0.1331      0.7105565586     -5.3385165932     -0.2653707266      0.0373596901     0.233
  0.1332      0.7105831062     -5.3347080043     -0.2655816257      0.0374205970     0.245
  0.1333      0.7106096749     -5.3309052879     -0.2657925516      0.0374815646     0.242
  0.1334      0.7106362647     -5.3271084309     -0.2660035042      0.0375425908     0.280
  0.1335      0.7106628756     -5.3233174201     -0.2662144837      0.0376036809     0.275
  0.1336      0.7106895076     -5.3195322424     -0.2664254900      0.0376648299     0.300
  0.1337      0.7107161607     -5.3157528847     -0.2666365232      0.0377260400     0.342
  0.1338      0.7107428349     -5.3119793340     -0.2668475833      0.0377873092     0.314
  0.1339      0.7107695302     -5.3082115773     -0.2670586703      0.0378486411     0.327
  0.1340      0.7107962466     -5.3044496016     -0.2672697842      0.0379100342     0.264
  0.1341      0.7108229842     -5.3006933941     -0.2674809250      0.0379714865     0.230
  0.1342      0.7108497428     -5.2969429419     -0.2676920929      0.0380330017     0.250
  0.1343      0.7108765226     -5.2931982321     -0.2679032878      0.0380945763     0.236
  0.1344      0.7109033235     -5.2894592519     -0.2681145097      0.0381562124     0.229
  0.1345      0.7109301455     -5.2857259886     -0.2683257586      0.0382179083     0.180
  0.1346      0.7109569886     -5.2819984295     -0.2685370346      0.0382796679     0.185
  0.1347      0.7109838529     -5.2782765618     -0.2687483377      0.0383414859     0.215
  0.1348      0.7110107383     -5.2745603730     -0.2689596680      0.0384033673     0.229
  0.1349      0.7110376448     -5.2708498504     -0.2691710253      0.0384653092     0.251
  0.1350      0.7110645725     -5.2671449814     -0.2693824099      0.0385273114     0.255
  0.1351      0.7110915213     -5.2634457535     -0.2695938216      0.0385893741     0.292
  0.1352      0.7111184912     -5.2597521542     -0.2698052606      0.0386515021     0.283
  0.1353      0.7111454823     -5.2560641711     -0.2700167268      0.0387136862     0.286
  0.1354      0.7111724946     -5.2523817917     -0.2702282203      0.0387759348     0.292
  0.1355      0.7111995280     -5.2487050036     -0.2704397410      0.0388382459     0.270
  0.1356      0.7112265825     -5.2450337946     -0.2706512891      0.0389006143     0.250
  0.1357      0.7112536582     -5.2413681522     -0.2708628645      0.0389630477     0.219
  0.1358      0.7112807551     -5.2377080642     -0.2710744672      0.0390255406     0.187
  0.1359      0.7113078731     -5.2340535183     -0.2712860973      0.0390880975     0.202
  0.1360      0.7113350123     -5.2304045025     -0.2714977549      0.0391507124     0.178
  0.1361      0.7113621727     -5.2267610044     -0.2717094398      0.0392133916     0.148
  0.1362      0.7113893542     -5.2231230119     -0.2719211523      0.0392761322     0.174
  0.1363      0.7114165569     -5.2194905130     -0.2721328922      0.0393389350     0.197
  0.1364      0.7114437808     -5.2158634956     -0.2723446595      0.0394017969     0.206
  0.1365      0.7114710259     -5.2122419477     -0.2725564545      0.0394647223     0.254
  0.1366      0.7114982921     -5.2086258572     -0.2727682769      0.0395277111     0.226
  0.1367      0.7115255795     -5.2050152122     -0.2729801269      0.0395907573     0.247
  0.1368      0.7115528881     -5.2014100009     -0.2731920046      0.0396538699     0.230
  0.1369      0.7115802179     -5.1978102112     -0.2734039098      0.0397170423     0.238
  0.1370      0.7116075689     -5.1942158314     -0.2736158427      0.0397802764     0.232
  0.1371      0.7116349411     -5.1906268496     -0.2738278032      0.0398435744     0.213
  0.1372      0.7116623345     -5.1870432541     -0.2740397915      0.0399069330     0.214
  0.1373      0.7116897490     -5.1834650331     -0.2742518074      0.0399703526     0.169
  0.1374      0.7117171848     -5.1798921748     -0.2744638511      0.0400338364     0.157
  0.1375      0.7117446418     -5.1763246677     -0.2746759225      0.0400973815     0.148
  0.1376      0.7117721200     -5.1727625000     -0.2748880217      0.0401609870     0.148
  0.1377      0.7117996194     -5.1692056602     -0.2751001487      0.0402246583     0.145
  0.1378      0.7118271400     -5.1656541367     -0.2753123036      0.0402883898     0.174
  0.1379      0.7118546819     -5.1621079179     -0.2755244863      0.0403521840     0.204
  0.1380      0.7118822449     -5.1585669923     -0.2757366969      0.0404160391     0.194
  0.1381      0.7119098292     -5.1550313484     -0.2759489354      0.0404799574     0.203
  0.1382      0.7119374347     -5.1515009748     -0.2761612018      0.0405439416     0.184
  0.1383      0.7119650615     -5.1479758601     -0.2763734962      0.0406079807     0.188
  0.1384      0.7119927094     -5.1444559929     -0.2765858185      0.0406720907     0.181
  0.1385      0.7120203786     -5.1409413619     -0.2767981688      0.0407362566     0.193
  0.1386      0.7120480691     -5.1374319556     -0.2770105472      0.0408004900     0.189
  0.1387      0.7120757807     -5.1339277630     -0.2772229536      0.0408647819     0.178
  0.1388      0.7121035136     -5.1304287726     -0.2774353880      0.0409291387     0.161
  0.1389      0.7121312678     -5.1269349734     -0.2776478506      0.0409935583     0.154
  0.1390      0.7121590432     -5.1234463541     -0.2778603413      0.0410580394     0.182
  0.1391      0.7121868399     -5.1199629035     -0.2780728601      0.0411225834     0.176
  0.1392      0.7122146578     -5.1164846105     -0.2782854070      0.0411871916     0.176
  0.1393      0.7122424970     -5.1130114641     -0.2784979822      0.0412518612     0.184
  0.1394      0.7122703574     -5.1095434532     -0.2787105856      0.0413165944     0.198
  0.1395      0.7122982391     -5.1060805668     -0.2789232172      0.0413813909     0.228
  0.1396      0.7123261420     -5.1026227939     -0.2791358770      0.0414462489     0.205
  0.1397      0.7123540662     -5.0991701235     -0.2793485652      0.0415111704     0.194
  0.1398      0.7123820117     -5.0957225446     -0.2795612816      0.0415761572     0.184
  0.1399      0.7124099785     -5.0922800465     -0.2797740264      0.0416412028     0.208
  0.1400      0.7124379665     -5.0888426182     -0.2799867996      0.0417063156     0.204
  0.1401      0.7124659759     -5.0854102488     -0.2801996011      0.0417714890     0.207
  0.1402      0.7124940065     -5.0819829277     -0.2804124310      0.0418367269     0.188
  0.1403      0.7125220583     -5.0785606440     -0.2806252893      0.0419020260     0.234
  0.1404      0.7125501315     -5.0751433869     -0.2808381761      0.0419673913     0.258
  0.1405      0.7125782260     -5.0717311458     -0.2810510914      0.0420328169     0.216
  0.1406      0.7126063417     -5.0683239100     -0.2812640352      0.0420983094     0.237
  0.1407      0.7126344788     -5.0649216687     -0.2814770075      0.0421638605     0.230
  0.1408      0.7126626371     -5.0615244115     -0.2816900083      0.0422294785     0.225
  0.1409      0.7126908168     -5.0581321277     -0.2819030377      0.0422951624     0.234
  0.1410      0.7127190177     -5.0547448067     -0.2821160957      0.0423609030     0.227
  0.1411      0.7127472400     -5.0513624381     -0.2823291823      0.0424267115     0.267
  0.1412      0.7127754836     -5.0479850112     -0.2825422976      0.0424925836     0.244
  0.1413      0.7128037485     -5.0446125157     -0.2827554415      0.0425585181     0.258
  0.1414      0.7128320347     -5.0412449411     -0.2829686141      0.0426245171     0.228
  0.1415      0.7128603422     -5.0378822770     -0.2831818154      0.0426905768     0.235
  0.1416      0.7128886710     -5.0345245130     -0.2833950455      0.0427567059     0.223
  0.1417      0.7129170212     -5.0311716387     -0.2836083043      0.0428228946     0.263
  0.1418      0.7129453927     -5.0278236438     -0.2838215919      0.0428891478     0.243
  0.1419      0.7129737855     -5.0244805181     -0.2840349084      0.0429554634     0.242
  0.1420      0.7130021997     -5.0211422513     -0.2842482536      0.0430218477     0.269
  0.1421      0.7130306352     -5.0178088330     -0.2844616277      0.0430882914     0.237
  0.1422      0.7130590920     -5.0144802532     -0.2846750307      0.0431548016     0.263
  0.1423      0.7130875702     -5.0111565016     -0.2848884626      0.0432213730     0.226
  0.1424      0.7131160697     -5.0078375681     -0.2851019235      0.0432880112     0.254
  0.1425      0.7131445906     -5.0045234426     -0.2853154133      0.0433547139     0.270
  0.1426      0.7131731328     -5.0012141149     -0.2855289321      0.0434214766     0.291
  0.1427      0.7132016963     -4.9979095750     -0.2857424798      0.0434883087     0.259
  0.1428      0.7132302813     -4.9946098129     -0.2859560566      0.0435552007     0.232
  0.1429      0.7132588876     -4.9913148185     -0.2861696625      0.0436221602     0.219
  0.1430      0.7132875152     -4.9880245819     -0.2863832974      0.0436891806     0.190
  0.1431      0.7133161642     -4.9847390931     -0.2865969615      0.0437562686     0.197
  0.1432      0.7133448346     -4.9814583422     -0.2868106546      0.0438234212     0.188
  0.1433      0.7133735264     -4.9781823193     -0.2870243769      0.0438906335     0.223
  0.1434      0.7134022395     -4.9749110145     -0.2872381284      0.0439579146     0.214
  0.1435      0.7134309740     -4.9716444180     -0.2874519091      0.0440252591     0.187
  0.1436      0.7134597299     -4.9683825199     -0.2876657190      0.0440926686     0.220
  0.1437      0.7134885071     -4.9651253105     -0.2878795581      0.0441601415     0.244
  0.1438      0.7135173058     -4.9618727800     -0.2880934266      0.0442276805     0.241
  0.1439      0.7135461258     -4.9586249187     -0.2883073243      0.0442952821     0.229
  0.1440      0.7135749672     -4.9553817169     -0.2885212513      0.0443629497     0.238
  0.1441      0.7136038301     -4.9521431649     -0.2887352077      0.0444306838     0.239
  0.1442      0.7136327143     -4.9489092530     -0.2889491934      0.0444984787     0.286
  0.1443      0.7136616199     -4.9456799716     -0.2891632085      0.0445663403     0.253
  0.1444      0.7136905469     -4.9424553111     -0.2893772531      0.0446342677     0.242
  0.1445      0.7137194953     -4.9392352619     -0.2895913271      0.0447022595     0.205
  0.1446      0.7137484652     -4.9360198145     -0.2898054305      0.0447703140     0.207
  0.1447      0.7137774564     -4.9328089594     -0.2900195635      0.0448384376     0.184
  0.1448      0.7138064691     -4.9296026871     -0.2902337259      0.0449066225     0.197
  0.1449      0.7138355032     -4.9264009881     -0.2904479179      0.0449748742     0.204
  0.1450      0.7138645587     -4.9232038530     -0.2906621395      0.0450431916     0.224
  0.1451      0.7138936356     -4.9200112723     -0.2908763906      0.0451115730     0.214
  0.1452      0.7139227340     -4.9168232366     -0.2910906714      0.0451800198     0.200
  0.1453      0.7139518537     -4.9136397367     -0.2913049818      0.0452485298     0.254
  0.1454      0.7139809950     -4.9104607631     -0.2915193218      0.0453171094     0.249
  0.1455      0.7140101576     -4.9072863066     -0.2917336915      0.0453857525     0.251
  0.1456      0.7140393417     -4.9041163578     -0.2919480910      0.0454544595     0.239
  0.1457      0.7140685472     -4.9009509075     -0.2921625202      0.0455232342     0.234
  0.1458      0.7140977742     -4.8977899465     -0.2923769791      0.0455920713     0.270
  0.1459      0.7141270226     -4.8946334655     -0.2925914678      0.0456609788     0.280
  0.1460      0.7141562925     -4.8914814554     -0.2928059863      0.0457299440     0.254
  0.1461      0.7141855838     -4.8883339070     -0.2930205347      0.0457989837     0.232
  0.1462      0.7142148966     -4.8851908112     -0.2932351129      0.0458680819     0.203
  0.1463      0.7142442308     -4.8820521588     -0.2934497210      0.0459372500     0.205
  0.1464      0.7142735865     -4.8789179409     -0.2936643590      0.0460064818     0.235
  0.1465      0.7143029637     -4.8757881482     -0.2938790269      0.0460757779     0.228
  0.1466      0.7143323623     -4.8726627718     -0.2940937248      0.0461451452     0.255
  0.1467      0.7143617825     -4.8695418027     -0.2943084526      0.0462145716     0.253
  0.1468      0.7143912240     -4.8664252319     -0.2945232105      0.0462840681     0.239
  0.1469      0.7144206871     -4.8633130504     -0.2947379984      0.0463536300     0.277
  0.1470      0.7144501716     -4.8602052492     -0.2949528163      0.0464232570     0.257
  0.1471      0.7144796777     -4.8571018196     -0.2951676643      0.0464929495     0.249
  0.1472      0.7145092052     -4.8540027525     -0.2953825425      0.0465627080     0.231
  0.1473      0.7145387542     -4.8509080392     -0.2955974507      0.0466325341     0.267
  0.1474      0.7145683247     -4.8478176707     -0.2958123891      0.0467024249     0.236
  0.1475      0.7145979166     -4.8447316383     -0.2960273577      0.0467723849     0.243
  0.1476      0.7146275301     -4.8416499331     -0.2962423564      0.0468424057     0.210
  0.1477      0.7146571651     -4.8385725465     -0.2964573854      0.0469124980     0.221
  0.1478      0.7146868216     -4.8354994696     -0.2966724447      0.0469826531     0.220
  0.1479      0.7147164996     -4.8324306938     -0.2968875342      0.0470528754     0.187
  0.1480      0.7147461991     -4.8293662102     -0.2971026540      0.0471231645     0.199
  0.1481      0.7147759201     -4.8263060104     -0.2973178042      0.0471935187     0.189
  0.1482      0.7148056627     -4.8232500855     -0.2975329846      0.0472639410     0.205
  0.1483      0.7148354267     -4.8201984271     -0.2977481955      0.0473344290     0.232
  0.1484      0.7148652123     -4.8171510264     -0.2979634368      0.0474049856     0.232
  0.1485      0.7148950194     -4.8141078749     -0.2981787084      0.0474756041     0.271
  0.1486      0.7149248481     -4.8110689640     -0.2983940106      0.0475462932     0.267
  0.1487      0.7149546982     -4.8080342853     -0.2986093432      0.0476170474     0.244
  0.1488      0.7149845699     -4.8050038301     -0.2988247063      0.0476878690     0.220
  0.1489      0.7150144632     -4.8019775901     -0.2990400999      0.0477587560     0.253
  0.1490      0.7150443779     -4.7989555567     -0.2992555240      0.0478297105     0.230
  0.1491      0.7150743143     -4.7959377215     -0.2994709788      0.0479007326     0.247
  0.1492      0.7151042721     -4.7929240760     -0.2996864641      0.0479718191     0.210
  0.1493      0.7151342516     -4.7899146119     -0.2999019801      0.0480429768     0.227
  0.1494      0.7151642525     -4.7869093209     -0.3001175267      0.0481141974     0.226
