# Device: cuda:2 | TF32 disabled: True
# L=64,  N=4096 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 1.57s | Matrix: 16128x16128 | ~3.88 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.1341      0.7111133063     -5.3028583620     -0.2719551502      0.0386517154     2.198
  0.1342      0.7111405126     -5.2991096320     -0.2721701013      0.0387144371     1.752
  0.1343      0.7111677404     -5.2953666446     -0.2723850804      0.0387772224     1.258
  0.1344      0.7111949896     -5.2916293871     -0.2726000876      0.0388400700     1.549
  0.1345      0.7112222604     -5.2878978467     -0.2728151230      0.0389029786     2.018
  0.1346      0.7112495526     -5.2841720108     -0.2730301865      0.0389659521     2.125
  0.1347      0.7112768664     -5.2804518665     -0.2732452782      0.0390289871     1.871
  0.1348      0.7113042017     -5.2767374014     -0.2734603981      0.0390920849     1.272
  0.1349      0.7113315585     -5.2730286027     -0.2736755462      0.0391552466     1.505
  0.1350      0.7113589368     -5.2693254579     -0.2738907226      0.0392184690     1.882
  0.1351      0.7113863366     -5.2656279544     -0.2741059272      0.0392817544     2.085
  0.1352      0.7114137580     -5.2619360799     -0.2743211602      0.0393451048     1.962
  0.1353      0.7114412009     -5.2582498217     -0.2745364214      0.0394085151     1.396
  0.1354      0.7114686653     -5.2545691675     -0.2747517110      0.0394719910     1.378
  0.1355      0.7114961512     -5.2508941049     -0.2749670290      0.0395355292     1.792
  0.1356      0.7115236587     -5.2472246216     -0.2751823754      0.0395991279     1.999
  0.1357      0.7115511877     -5.2435607052     -0.2753977503      0.0396627932     2.117
  0.1358      0.7115787382     -5.2399023434     -0.2756131535      0.0397265185     1.565
  0.1359      0.7116063103     -5.2362495241     -0.2758285853      0.0397903101     1.255
  0.1360      0.7116339040     -5.2326022350     -0.2760440455      0.0398541611     1.634
  0.1361      0.7116615191     -5.2289604639     -0.2762595343      0.0399180782     2.071
  0.1362      0.7116891559     -5.2253241987     -0.2764750516      0.0399820581     2.134
  0.1363      0.7117168141     -5.2216934273     -0.2766905974      0.0400461015     1.747
  0.1364      0.7117444940     -5.2180681377     -0.2769061719      0.0401102057     1.252
  0.1365      0.7117721954     -5.2144483178     -0.2771217750      0.0401743752     1.557
  0.1366      0.7117999183     -5.2108339556     -0.2773374068      0.0402386092     2.018
  0.1367      0.7118276629     -5.2072250392     -0.2775530672      0.0403029033     2.145
  0.1368      0.7118554290     -5.2036215567     -0.2777687563      0.0403672637     1.851
  0.1369      0.7118832166     -5.2000234961     -0.2779844741      0.0404316865     1.252
  0.1370      0.7119110258     -5.1964308456     -0.2782002207      0.0404961732     1.514
  0.1371      0.7119388567     -5.1928435934     -0.2784159960      0.0405607244     1.898
  0.1372      0.7119667090     -5.1892617277     -0.2786318002      0.0406253374     2.118
  0.1373      0.7119945830     -5.1856852368     -0.2788476331      0.0406900141     1.934
  0.1374      0.7120224786     -5.1821141090     -0.2790634949      0.0407547556     1.357
  0.1375      0.7120503957     -5.1785483325     -0.2792793856      0.0408195608     1.400
  0.1376      0.7120783344     -5.1749878957     -0.2794953052      0.0408844273     1.831
  0.1377      0.7121062948     -5.1714327871     -0.2797112537      0.0409493625     2.006
  0.1378      0.7121342767     -5.1678829949     -0.2799272311      0.0410143576     2.090
  0.1379      0.7121622802     -5.1643385078     -0.2801432375      0.0410794186     1.525
  0.1380      0.7121903053     -5.1607993141     -0.2803592729      0.0411445402     1.255
  0.1381      0.7122183521     -5.1572654024     -0.2805753373      0.0412097288     1.684
  0.1382      0.7122464204     -5.1537367613     -0.2807914307      0.0412749835     2.077
  0.1383      0.7122745104     -5.1502133793     -0.2810075533      0.0413402959     2.132
  0.1384      0.7123026219     -5.1466952451     -0.2812237049      0.0414056795     1.709
  0.1385      0.7123307551     -5.1431823473     -0.2814398856      0.0414711209     1.246
  0.1386      0.7123589099     -5.1396746746     -0.2816560955      0.0415366324     1.560
  0.1387      0.7123870863     -5.1361722157     -0.2818723345      0.0416022028     2.040
  0.1388      0.7124152844     -5.1326749594     -0.2820886027      0.0416678398     2.146
  0.1389      0.7124435040     -5.1291828945     -0.2823049002      0.0417335424     1.832
  0.1390      0.7124717453     -5.1256960097     -0.2825212269      0.0417993065     1.255
  0.1391      0.7125000083     -5.1222142940     -0.2827375829      0.0418651368     1.531
  0.1392      0.7125282929     -5.1187377361     -0.2829539681      0.0419310316     1.916
  0.1393      0.7125565991     -5.1152663251     -0.2831703827      0.0419969896     2.130
  0.1394      0.7125849269     -5.1118000498     -0.2833868266      0.0420630131     1.987
  0.1395      0.7126132764     -5.1083388993     -0.2836032999      0.0421291023     1.260
  0.1396      0.7126416476     -5.1048828625     -0.2838198026      0.0421952527     1.437
  0.1397      0.7126700404     -5.1014319285     -0.2840363347      0.0422614706     1.850
  0.1398      0.7126984549     -5.0979860863     -0.2842528962      0.0423277527     2.076
  0.1399      0.7127268910     -5.0945453251     -0.2844694872      0.0423940980     2.063
  0.1400      0.7127553488     -5.0911096341     -0.2846861077      0.0424605105     1.423
  0.1401      0.7127838282     -5.0876790022     -0.2849027577      0.0425269854     1.290
  0.1402      0.7128123293     -5.0842534188     -0.2851194373      0.0425935262     1.751
  0.1403      0.7128408521     -5.0808328731     -0.2853361464      0.0426601321     2.079
  0.1404      0.7128693965     -5.0774173543     -0.2855528851      0.0427268012     2.137
  0.1405      0.7128979627     -5.0740068518     -0.2857696535      0.0427935367     1.598
  0.1406      0.7129265505     -5.0706013548     -0.2859864515      0.0428603401     1.249
  0.1407      0.7129551600     -5.0672008526     -0.2862032791      0.0429272007     1.632
  0.1408      0.7129837911     -5.0638053348     -0.2864201365      0.0429941334     2.062
  0.1409      0.7130124440     -5.0604147906     -0.2866370236      0.0430611311     2.125
  0.1410      0.7130411185     -5.0570292095     -0.2868539404      0.0431281885     1.773
  0.1411      0.7130698148     -5.0536485810     -0.2870708869      0.0431953162     1.245
  0.1412      0.7130985327     -5.0502728946     -0.2872878633      0.0432625064     1.551
  0.1413      0.7131272724     -5.0469021398     -0.2875048695      0.0433297636     1.952
  0.1414      0.7131560337     -5.0435363062     -0.2877219056      0.0433970860     2.130
  0.1415      0.7131848167     -5.0401753833     -0.2879389715      0.0434644691     1.957
  0.1416      0.7132136215     -5.0368193608     -0.2881560673      0.0435319251     1.238
  0.1417      0.7132424479     -5.0334682283     -0.2883731930      0.0435994429     1.467
  0.1418      0.7132712961     -5.0301219755     -0.2885903487      0.0436670245     1.867
  0.1419      0.7133001660     -5.0267805921     -0.2888075343      0.0437346722     2.133
  0.1420      0.7133290576     -5.0234440678     -0.2890247500      0.0438023901     2.042
  0.1421      0.7133579710     -5.0201123924     -0.2892419957      0.0438701676     1.335
  0.1422      0.7133869060     -5.0167855558     -0.2894592714      0.0439380151     1.334
  0.1423      0.7134158628     -5.0134635476     -0.2896765772      0.0440059247     1.813
  0.1424      0.7134448413     -5.0101463578     -0.2898939131      0.0440739010     2.057
  0.1425      0.7134738416     -5.0068339762     -0.2901112791      0.0441419480     2.148
  0.1426      0.7135028636     -5.0035263927     -0.2903286752      0.0442100519     1.509
  0.1427      0.7135319073     -5.0002235973     -0.2905461016      0.0442782297     1.253
  0.1428      0.7135609728     -4.9969255800     -0.2907635581      0.0443464674     1.706
  0.1429      0.7135900601     -4.9936323307     -0.2909810448      0.0444147758     2.073
  0.1430      0.7136191690     -4.9903438394     -0.2911985619      0.0444831464     2.134
  0.1431      0.7136482998     -4.9870600962     -0.2914161091      0.0445515858     1.686
  0.1432      0.7136774523     -4.9837810911     -0.2916336867      0.0446200910     1.234
  0.1433      0.7137066265     -4.9805068144     -0.2918512946      0.0446886595     1.570
  0.1434      0.7137358225     -4.9772372560     -0.2920689329      0.0447572964     2.001
  0.1435      0.7137650403     -4.9739724062     -0.2922866015      0.0448260001     2.090
  0.1436      0.7137942798     -4.9707122551     -0.2925043006      0.0448947682     1.941
  0.1437      0.7138235411     -4.9674567930     -0.2927220301      0.0449636051     1.228
  0.1438      0.7138528242     -4.9642060100     -0.2929397900      0.0450325056     1.494
  0.1439      0.7138821291     -4.9609598965     -0.2931575804      0.0451014734     1.887
  0.1440      0.7139114558     -4.9577184427     -0.2933754013      0.0451705085     2.123
  0.1441      0.7139408042     -4.9544816390     -0.2935932527      0.0452396110     2.092
  0.1442      0.7139701744     -4.9512494758     -0.2938111347      0.0453087746     1.246
  0.1443      0.7139995664     -4.9480219433     -0.2940290473      0.0453780106     1.363
  0.1444      0.7140289802     -4.9447990319     -0.2942469905      0.0454473104     1.826
  0.1445      0.7140584158     -4.9415807323     -0.2944649643      0.0455166781     2.118
  0.1446      0.7140878732     -4.9383670346     -0.2946829688      0.0455861100     2.150
  0.1447      0.7141173524     -4.9351579295     -0.2949010040      0.0456556115     1.404
  0.1448      0.7141468534     -4.9319534075     -0.2951190698      0.0457251796     1.273
  0.1449      0.7141763762     -4.9287534591     -0.2953371664      0.0457948121     1.749
  0.1450      0.7142059208     -4.9255580748     -0.2955552938      0.0458645128     2.111
  0.1451      0.7142354873     -4.9223672452     -0.2957734519      0.0459342813     2.139
  0.1452      0.7142650755     -4.9191809610     -0.2959916409      0.0460041153     1.582
  0.1453      0.7142946856     -4.9159992127     -0.2962098607      0.0460740149     1.231
  0.1454      0.7143243175     -4.9128219911     -0.2964281114      0.0461439854     1.645
  0.1455      0.7143539712     -4.9096492868     -0.2966463929      0.0462140214     2.038
  0.1456      0.7143836468     -4.9064810905     -0.2968647054      0.0462841220     2.036
  0.1457      0.7144133442     -4.9033173931     -0.2970830488      0.0463542944     1.890
  0.1458      0.7144430634     -4.9001581851     -0.2973014231      0.0464245292     1.217
  0.1459      0.7144728045     -4.8970034575     -0.2975198285      0.0464948357     1.512
  0.1460      0.7145025674     -4.8938532011     -0.2977382649      0.0465652039     1.883
  0.1461      0.7145323521     -4.8907074066     -0.2979567323      0.0466356453     2.139
  0.1462      0.7145621587     -4.8875660650     -0.2981752308      0.0467061493     2.075
  0.1463      0.7145919872     -4.8844291671     -0.2983937604      0.0467767242     1.226
  0.1464      0.7146218375     -4.8812967039     -0.2986123211      0.0468473651     1.373
  0.1465      0.7146517096     -4.8781686663     -0.2988309129      0.0469180707     1.836
  0.1466      0.7146816036     -4.8750450453     -0.2990495359      0.0469888501     2.146
  0.1467      0.7147115195     -4.8719258318     -0.2992681902      0.0470596905     2.173
  0.1468      0.7147414573     -4.8688110169     -0.2994868756      0.0471306030     1.320
  0.1469      0.7147714169     -4.8657005915     -0.2997055923      0.0472015823     1.293
  0.1470      0.7148013984     -4.8625945469     -0.2999243403      0.0472726279     1.787
  0.1471      0.7148314018     -4.8594928740     -0.3001431195      0.0473437416     2.143
  0.1472      0.7148614270     -4.8563955640     -0.3003619301      0.0474149225     2.143
  0.1473      0.7148914742     -4.8533026080     -0.3005807721      0.0474861732     1.495
  0.1474      0.7149215432     -4.8502139971     -0.3007996454      0.0475574906     1.238
  0.1475      0.7149516341     -4.8471297226     -0.3010185501      0.0476288779     1.702
  0.1476      0.7149817469     -4.8440497756     -0.3012374862      0.0477003294     2.080
  0.1477      0.7150118816     -4.8409741475     -0.3014564539      0.0477718527     2.030
  0.1478      0.7150420382     -4.8379028293     -0.3016754530      0.0478434410     1.805
  0.1479      0.7150722167     -4.8348358125     -0.3018944836      0.0479150989     1.213
  0.1480      0.7151024171     -4.8317730883     -0.3021135457      0.0479868257     1.549
  0.1481      0.7151326394     -4.8287146481     -0.3023326394      0.0480586163     1.925
  0.1482      0.7151628836     -4.8256604831     -0.3025517647      0.0481304818     2.078
  0.1483      0.7151931497     -4.8226105848     -0.3027709215      0.0482024106     2.069
  0.1484      0.7152234378     -4.8195649446     -0.3029901101      0.0482744118     1.211
  0.1485      0.7152537478     -4.8165235539     -0.3032093303      0.0483464763     1.404
  0.1486      0.7152840796     -4.8134864041     -0.3034285821      0.0484186126     1.845
  0.1487      0.7153144335     -4.8104534867     -0.3036478657      0.0484908167     2.130
  0.1488      0.7153448092     -4.8074247932     -0.3038671811      0.0485630900     2.230
  0.1489      0.7153752069     -4.8044003150     -0.3040865282      0.0486354297     1.249
  0.1490      0.7154056265     -4.8013800438     -0.3043059071      0.0487078393     1.299
  0.1491      0.7154360681     -4.7983639711     -0.3045253178      0.0487803180     1.785
  0.1492      0.7154665316     -4.7953520884     -0.3047447604      0.0488528632     2.206
  0.1493      0.7154970170     -4.7923443874     -0.3049642348      0.0489254815     2.135
  0.1494      0.7155275244     -4.7893408597     -0.3051837411      0.0489981642     1.432
